clase,forma_sombrero,color_sombrero,magulladuras,olor,espaciado_laminas,tamano_laminas,color_laminas,forma_tallo,raiz_tallo,superficie_tallo_arriba_anillo,superficie_tallo_abajo_anillo,color_tallo_arriba_anillo,color_tallo_abajo_anillo,tipo_anillo,color_esporas,poblacion,habitat
p,f,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,g
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,v,p
p,x,g,f,f,c,b,h,e,b,k,k,b,b,l,h,y,g
p,x,y,f,f,c,b,h,e,b,k,k,b,p,l,h,y,d
p,f,y,f,f,c,b,h,e,b,k,k,n,n,l,h,y,g
p,f,g,f,f,c,b,g,e,b,k,k,n,p,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,p,b,l,h,y,g
e,f,n,t,n,c,b,n,t,b,s,s,p,w,p,n,y,d
p,x,y,f,f,c,b,g,e,b,k,k,n,p,l,h,v,g
e,f,e,t,n,c,b,w,t,b,s,s,w,w,p,k,y,d
p,x,y,f,f,c,b,h,e,b,k,k,b,n,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,p,b,l,h,y,p
p,f,g,f,f,c,b,h,e,b,k,k,p,n,l,h,y,p
p,x,y,f,f,c,b,p,e,b,k,k,p,b,l,h,y,p
p,f,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,d
p,f,g,f,f,c,b,p,e,b,k,k,p,b,l,h,v,d
p,f,g,f,f,c,b,p,e,b,k,k,n,b,l,h,y,p
p,f,g,f,f,c,b,g,e,b,k,k,p,n,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,b,p,l,h,v,d
p,x,y,f,f,c,b,h,e,b,k,k,p,n,l,h,y,p
p,f,y,f,f,c,b,g,e,b,k,k,n,p,l,h,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,d
p,f,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,p
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,k,s,d
p,f,y,f,f,c,b,g,e,b,k,k,p,b,l,h,v,d
p,x,g,f,f,c,b,h,e,b,k,k,n,p,l,h,v,d
p,x,y,f,f,c,b,p,e,b,k,k,b,p,l,h,y,g
p,x,g,f,f,c,b,h,e,b,k,k,p,b,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,p
p,x,y,f,f,c,b,g,e,b,k,k,p,n,l,h,v,d
p,f,g,f,f,c,b,g,e,b,k,k,b,b,l,h,v,d
p,f,g,f,f,c,b,p,e,b,k,k,p,b,l,h,v,g
p,x,y,f,f,c,b,p,e,b,k,k,p,n,l,h,y,d
p,f,y,f,f,c,b,h,e,b,k,k,p,b,l,h,y,d
p,x,g,f,f,c,b,g,e,b,k,k,p,n,l,h,v,d
p,x,y,f,f,c,b,p,e,b,k,k,b,b,l,h,y,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,n,b,l,h,v,g
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,y,d
p,f,g,f,f,c,b,g,e,b,k,k,p,b,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,b,b,l,h,v,g
p,x,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,n,p,l,h,v,d
p,x,g,f,f,c,b,g,e,b,k,k,p,n,l,h,y,d
p,f,g,f,f,c,b,p,e,b,k,k,n,b,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,n,p,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,p,n,l,h,v,d
p,f,g,f,f,c,b,p,e,b,k,k,n,n,l,h,y,d
p,f,g,f,f,c,b,p,e,b,k,k,b,p,l,h,v,p
p,f,y,f,f,c,b,p,e,b,k,k,n,p,l,h,v,d
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,k,v,d
p,x,y,f,f,c,b,h,e,b,k,k,p,p,l,h,y,g
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,p
p,x,y,f,f,c,b,p,e,b,k,k,n,b,l,h,y,g
e,f,e,t,n,c,b,p,t,b,s,s,p,p,p,n,y,d
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,v,d
p,x,y,f,f,c,b,p,e,b,k,k,b,p,l,h,y,g
p,f,g,f,f,c,b,h,e,b,k,k,n,p,l,h,v,g
p,f,y,f,f,c,b,p,e,b,k,k,b,p,l,h,y,g
e,f,n,t,n,c,b,n,t,b,s,s,p,w,p,n,v,d
p,x,y,f,f,c,b,h,e,b,k,k,b,b,l,h,y,p
p,f,g,f,f,c,b,h,e,b,k,k,p,b,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,p,n,l,h,v,p
p,f,y,f,f,c,b,h,e,b,k,k,p,n,l,h,y,d
p,f,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,d
p,f,g,f,f,c,b,h,e,b,k,k,p,p,l,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,b,p,l,h,v,g
p,x,y,f,f,c,b,p,e,b,k,k,b,n,l,h,y,g
p,f,g,f,f,c,b,g,e,b,k,k,n,n,l,h,y,p
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,y,g
e,f,g,t,n,c,b,u,t,b,s,s,w,w,p,n,y,d
p,x,g,t,f,c,b,h,t,b,f,s,w,w,p,h,s,g
p,f,g,t,f,c,b,p,t,b,s,f,w,w,p,h,v,g
p,f,g,f,f,c,b,g,e,b,k,k,b,n,l,h,y,g
p,f,y,f,f,c,b,g,e,b,k,k,p,p,l,h,v,g
p,f,g,f,f,c,b,p,e,b,k,k,b,p,l,h,v,d
p,f,g,f,f,c,b,p,e,b,k,k,n,n,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,n,n,l,h,v,g
p,f,g,f,f,c,b,g,e,b,k,k,b,b,l,h,y,d
p,x,y,f,f,c,b,p,e,b,k,k,p,b,l,h,y,d
p,f,y,f,f,c,b,p,e,b,k,k,n,b,l,h,y,g
p,f,g,f,f,c,b,p,e,b,k,k,p,n,l,h,v,g
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,p,p,l,h,v,d
p,f,g,f,f,c,b,g,e,b,k,k,b,b,l,h,y,p
p,f,w,t,f,c,b,w,t,b,f,f,w,w,p,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,b,n,l,h,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,n,l,h,y,g
p,x,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,g
p,f,y,f,f,c,b,g,e,b,k,k,n,p,l,h,v,d
p,f,y,f,f,c,b,p,e,b,k,k,n,n,l,h,v,d
p,x,g,t,f,c,b,p,t,b,f,f,w,w,p,h,s,u
p,f,y,f,f,c,b,h,e,b,k,k,p,p,l,h,v,d
p,f,y,f,f,c,b,p,e,b,k,k,p,b,l,h,v,g
p,f,y,f,f,c,b,p,e,b,k,k,b,p,l,h,v,p
p,f,y,f,f,c,b,g,e,b,k,k,p,n,l,h,v,p
e,k,n,f,n,w,n,w,e,b,f,s,w,n,e,w,v,l
p,x,w,f,c,c,n,p,e,b,s,s,w,w,p,n,v,d
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,n,b,l,h,v,p
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,y,d
p,f,y,f,f,c,b,p,e,b,k,k,n,b,l,h,v,p
p,b,b,t,n,c,b,g,e,b,s,s,w,w,p,r,v,g
p,x,w,t,f,c,b,h,t,b,f,f,w,w,p,h,v,g
e,f,e,t,n,c,b,n,t,b,s,s,w,p,p,n,y,d
p,b,w,t,n,c,b,g,e,b,s,s,w,w,p,r,v,m
p,x,w,t,f,c,b,p,t,b,f,f,w,w,p,h,v,g
p,x,y,f,f,c,b,h,e,b,k,k,n,b,l,h,y,p
p,f,b,t,f,c,b,h,t,b,f,s,w,w,p,h,v,u
p,f,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,d
p,x,y,f,f,c,b,h,e,b,k,k,b,n,l,h,v,d
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,v,d
p,x,y,f,f,c,b,g,e,b,k,k,n,p,l,h,y,p
p,x,y,f,f,c,b,h,e,b,k,k,p,b,l,h,v,d
p,x,y,f,f,c,b,h,e,b,k,k,p,n,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,y,p
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,n,n,l,h,v,p
p,x,y,f,f,c,b,g,e,b,k,k,b,b,l,h,v,d
e,f,g,t,n,c,b,u,t,b,s,s,p,p,p,n,v,d
p,f,y,f,f,c,b,p,e,b,k,k,n,n,l,h,y,p
p,f,g,f,f,c,b,h,e,b,k,k,p,p,l,h,y,g
p,x,g,t,f,c,b,p,t,b,f,f,w,w,p,h,v,g
p,f,g,f,f,c,b,p,e,b,k,k,p,p,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,p,b,l,h,y,d
p,f,y,f,f,c,b,p,e,b,k,k,n,p,l,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,b,n,l,h,v,p
e,f,e,t,n,c,b,p,t,b,s,s,g,p,p,k,v,d
p,f,g,f,f,c,b,g,e,b,k,k,p,b,l,h,y,g
p,x,y,f,f,c,b,h,e,b,k,k,p,p,l,h,v,p
p,f,g,f,f,c,b,p,e,b,k,k,n,n,l,h,y,d
e,f,e,t,n,c,b,n,t,b,s,s,p,w,p,n,v,d
p,x,y,f,f,c,b,h,e,b,k,k,p,b,l,h,v,p
p,f,y,f,f,c,b,p,e,b,k,k,b,b,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,p,n,l,h,v,p
p,f,y,f,f,c,b,g,e,b,k,k,n,b,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,b,b,l,h,v,d
p,b,w,t,n,c,b,w,e,b,s,s,w,w,p,r,v,m
p,f,y,f,f,c,b,p,e,b,k,k,p,p,l,h,y,p
p,f,g,f,f,c,b,g,e,b,k,k,p,p,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,n,n,l,h,y,p
p,x,w,t,f,c,b,h,t,b,s,s,w,w,p,h,s,g
p,f,g,f,f,c,b,h,e,b,k,k,n,p,l,h,y,g
p,x,g,f,f,c,b,h,e,b,k,k,b,b,l,h,v,p
p,x,y,f,f,c,b,p,e,b,k,k,n,p,l,h,v,g
p,f,b,t,f,c,b,w,t,b,f,s,w,w,p,h,s,u
p,x,g,f,c,c,n,g,e,b,s,s,w,w,p,k,v,d
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,b,p,l,h,y,g
p,f,y,f,f,c,b,h,e,b,k,k,n,n,l,h,y,p
p,x,y,f,f,c,b,h,e,b,k,k,n,b,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,b,n,l,h,y,p
p,f,y,f,f,c,b,p,e,b,k,k,n,p,l,h,y,g
p,x,g,f,f,c,b,h,e,b,k,k,b,b,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,n,b,l,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,b,n,l,h,y,d
p,x,g,f,f,c,b,g,e,b,k,k,n,b,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,p,p,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,n,b,l,h,y,p
p,f,y,f,f,c,b,h,e,b,k,k,b,n,l,h,y,p
p,x,y,f,f,c,b,h,e,b,k,k,p,p,l,h,y,p
p,f,g,t,f,c,b,p,t,b,f,s,w,w,p,h,s,g
p,f,y,f,f,c,b,p,e,b,k,k,b,p,l,h,v,g
p,x,y,f,f,c,b,h,e,b,k,k,n,n,l,h,y,d
p,x,y,f,f,c,b,p,e,b,k,k,n,b,l,h,y,p
p,x,g,t,f,c,b,h,t,b,f,f,w,w,p,h,v,u
p,f,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,g
p,f,g,f,f,c,b,h,e,b,k,k,p,n,l,h,v,g
p,x,w,f,c,c,n,n,e,b,s,s,w,w,p,k,v,d
p,f,g,f,f,c,b,p,e,b,k,k,b,b,l,h,y,p
e,f,e,t,n,c,b,u,t,b,s,s,p,w,p,n,y,d
p,x,y,f,f,c,b,g,e,b,k,k,p,p,l,h,y,g
p,x,y,f,f,c,b,p,e,b,k,k,n,p,l,h,y,p
p,f,y,f,f,c,b,h,e,b,k,k,b,p,l,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,p,p,l,h,v,d
p,x,y,f,f,c,b,g,e,b,k,k,b,b,l,h,y,g
e,x,n,f,n,w,n,w,e,b,s,f,w,n,e,w,v,l
p,x,g,f,f,c,b,g,e,b,k,k,p,n,l,h,v,p
p,x,y,f,f,c,b,g,e,b,k,k,p,b,l,h,v,g
p,f,g,t,f,c,b,h,t,b,f,f,w,w,p,h,v,g
p,x,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,g
p,f,g,f,f,c,b,p,e,b,k,k,b,n,l,h,v,p
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,b,p,l,h,y,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,b,b,l,h,y,p
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,n,n,l,h,v,g
p,x,g,f,f,c,b,g,e,b,k,k,n,n,l,h,y,d
p,x,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
p,f,b,t,f,c,b,w,t,b,f,f,w,w,p,h,v,u
p,f,w,t,f,c,b,w,t,b,f,f,w,w,p,h,s,u
p,f,g,f,f,c,b,g,e,b,k,k,b,n,l,h,y,p
p,x,y,f,f,c,b,g,e,b,k,k,b,b,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,p
p,f,y,f,f,c,b,g,e,b,k,k,n,b,l,h,y,g
p,f,y,f,f,c,b,p,e,b,k,k,n,n,l,h,v,d
p,x,b,t,f,c,b,h,t,b,s,s,w,w,p,h,v,u
p,f,g,f,f,c,b,g,e,b,k,k,p,p,l,h,y,p
p,x,g,f,f,c,b,h,e,b,k,k,p,n,l,h,y,d
p,f,y,f,f,c,b,p,e,b,k,k,b,b,l,h,y,g
p,f,y,f,f,c,b,h,e,b,k,k,p,p,l,h,y,d
p,f,g,t,f,c,b,p,t,b,s,f,w,w,p,h,s,u
p,f,p,t,n,c,b,g,e,b,s,s,w,w,p,r,v,g
p,f,g,f,f,c,b,p,e,b,k,k,p,p,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,b,b,l,h,v,p
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,g
p,f,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,d
p,x,y,f,f,c,b,p,e,b,k,k,b,n,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,n,b,l,h,v,d
p,f,g,f,f,c,b,h,e,b,k,k,b,p,l,h,y,d
p,f,y,f,f,c,b,h,e,b,k,k,b,b,l,h,v,d
p,f,y,f,f,c,b,p,e,b,k,k,b,b,l,h,v,g
p,f,y,f,f,c,b,p,e,b,k,k,p,n,l,h,y,g
p,x,y,f,f,c,b,p,e,b,k,k,p,b,l,h,v,d
p,x,y,f,f,c,b,h,e,b,k,k,b,n,l,h,y,p
p,f,g,f,f,c,b,g,e,b,k,k,p,n,l,h,v,g
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,n,p,l,h,v,p
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,y,p
p,f,g,f,f,c,b,g,e,b,k,k,b,b,l,h,v,g
p,x,y,f,f,c,b,p,e,b,k,k,p,n,l,h,v,g
p,x,y,f,f,c,b,p,e,b,k,k,n,n,l,h,y,p
p,x,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,b,b,l,h,v,d
p,x,y,f,f,c,b,p,e,b,k,k,n,p,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,p,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,p,p,l,h,y,p
p,f,y,f,f,c,b,h,e,b,k,k,n,p,l,h,v,d
p,f,g,f,f,c,b,g,e,b,k,k,b,n,l,h,y,p
p,x,g,f,f,c,b,g,e,b,k,k,p,b,l,h,v,d
p,f,y,f,f,c,b,g,e,b,k,k,n,n,l,h,v,d
p,b,b,t,n,c,b,w,e,b,s,s,w,w,p,r,v,g
p,f,y,f,f,c,b,p,e,b,k,k,n,b,l,h,v,d
p,f,g,f,f,c,b,h,e,b,k,k,n,b,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,b,p,l,h,y,g
p,f,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,g
p,x,y,f,f,c,b,h,e,b,k,k,b,p,l,h,y,d
p,f,g,f,f,c,b,g,e,b,k,k,p,p,l,h,v,g
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,v,g
p,x,y,f,f,c,b,p,e,b,k,k,b,b,l,h,v,p
p,f,g,f,f,c,b,g,e,b,k,k,b,n,l,h,v,p
p,f,y,f,f,c,b,p,e,b,k,k,p,b,l,h,y,d
p,x,g,f,f,c,b,p,e,b,k,k,b,b,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,n,n,l,h,v,d
p,f,y,f,f,c,b,p,e,b,k,k,n,p,l,h,v,p
p,f,w,t,f,c,b,h,t,b,s,f,w,w,p,h,v,u
p,x,g,f,c,c,n,p,e,b,s,s,w,w,p,n,v,d
p,f,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,p,p,l,h,y,d
p,f,g,f,f,c,b,g,e,b,k,k,n,p,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,n,p,l,h,v,g
p,x,y,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
p,x,g,t,f,c,b,p,t,b,f,s,w,w,p,h,s,u
p,f,g,f,f,c,b,g,e,b,k,k,p,n,l,h,y,d
p,f,y,f,f,c,b,h,e,b,k,k,p,n,l,h,y,p
p,f,y,f,f,c,b,g,e,b,k,k,b,n,l,h,y,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,b,l,h,v,g
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,y,d
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,p,n,l,h,y,p
p,f,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,g
p,f,y,f,f,c,b,p,e,b,k,k,b,n,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,b,p,l,h,y,p
p,f,y,f,f,c,b,g,e,b,k,k,p,p,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,p,b,l,h,y,p
p,x,y,f,f,c,b,g,e,b,k,k,b,p,l,h,v,p
p,f,b,t,f,c,b,w,t,b,f,s,w,w,p,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,n,p,l,h,v,d
p,f,y,f,f,c,b,h,e,b,k,k,b,p,l,h,y,p
p,x,y,f,f,c,b,h,e,b,k,k,n,n,l,h,y,p
p,f,g,f,f,c,b,p,e,b,k,k,b,n,l,h,v,d
p,x,y,f,f,c,b,g,e,b,k,k,n,p,l,h,y,d
p,x,g,f,f,c,b,p,e,b,k,k,b,b,l,h,v,d
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,d
p,f,y,f,f,c,b,g,e,b,k,k,b,p,l,h,y,p
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,y,g
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,g
p,x,b,t,f,c,b,w,t,b,s,f,w,w,p,h,s,u
p,f,y,f,f,c,b,h,e,b,k,k,b,p,l,h,v,p
p,x,w,t,f,c,b,p,t,b,f,f,w,w,p,h,s,u
p,x,y,f,f,c,b,p,e,b,k,k,b,n,l,h,v,p
p,x,g,f,f,c,b,p,e,b,k,k,b,p,l,h,y,p
p,x,w,t,f,c,b,p,t,b,s,f,w,w,p,h,s,u
p,f,b,t,f,c,b,p,t,b,f,f,w,w,p,h,s,g
p,x,w,t,f,c,b,h,t,b,f,s,w,w,p,h,s,u
p,f,y,f,f,c,b,p,e,b,k,k,n,b,l,h,y,d
p,f,g,f,f,c,b,g,e,b,k,k,p,b,l,h,y,p
p,x,y,f,f,c,b,h,e,b,k,k,b,n,l,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,v,g
p,f,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,g
p,x,g,f,f,c,b,h,e,b,k,k,p,b,l,h,v,p
p,f,g,f,f,c,b,h,e,b,k,k,n,p,l,h,y,p
p,f,y,f,f,c,b,h,e,b,k,k,b,n,l,h,v,p
p,f,y,f,f,c,b,h,e,b,k,k,b,p,l,h,y,d
e,f,e,t,n,c,b,n,t,b,s,s,g,w,p,n,y,d
p,x,y,f,f,c,b,p,e,b,k,k,n,b,l,h,y,g
p,f,y,f,f,c,b,g,e,b,k,k,n,b,l,h,v,d
p,f,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,p
p,x,y,f,f,c,b,h,e,b,k,k,p,p,l,h,y,g
p,x,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,p
p,f,y,f,f,c,b,h,e,b,k,k,n,b,l,h,y,g
e,k,c,f,n,w,n,w,e,b,f,s,w,n,e,w,v,l
p,f,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,p
p,f,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,p
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,v,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,v,p
p,f,y,f,f,c,b,h,e,b,k,k,p,p,l,h,v,g
p,f,y,f,f,c,b,h,e,b,k,k,p,n,l,h,v,d
p,x,y,f,f,c,b,p,e,b,k,k,n,n,l,h,y,d
p,f,y,f,f,c,b,p,e,b,k,k,n,n,l,h,v,p
p,x,y,f,f,c,b,g,e,b,k,k,n,b,l,h,y,d
p,b,p,t,n,c,b,w,e,b,s,s,w,w,p,r,v,g
p,x,y,f,f,c,b,g,e,b,k,k,b,b,l,h,v,p
p,x,y,f,f,c,b,p,e,b,k,k,p,p,l,h,v,g
p,f,y,f,f,c,b,p,e,b,k,k,n,n,l,h,y,d
p,x,w,t,f,c,b,p,t,b,s,s,w,w,p,h,s,u
p,f,w,t,n,w,n,w,e,b,s,s,w,w,p,w,c,l
p,x,g,t,f,c,b,p,t,b,f,s,w,w,p,h,v,u
e,f,c,f,n,w,n,w,e,b,f,s,w,n,e,w,v,l
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,y,g
p,f,y,f,f,c,b,g,e,b,k,k,b,p,l,h,v,d
p,f,y,f,f,c,b,p,e,b,k,k,b,p,l,h,y,p
p,x,b,t,f,c,b,w,t,b,f,s,w,w,p,h,v,g
p,x,g,t,f,c,b,h,t,b,s,f,w,w,p,h,s,g
e,k,c,f,n,w,n,w,e,b,s,f,w,n,e,w,v,l
p,x,w,t,f,c,b,w,t,b,s,f,w,w,p,h,s,u
p,x,w,t,f,c,b,h,t,b,s,f,w,w,p,h,v,g
p,f,b,t,f,c,b,w,t,b,s,f,w,w,p,h,v,u
p,f,b,t,f,c,b,p,t,b,s,s,w,w,p,h,v,g
e,k,c,f,n,w,n,w,e,b,f,s,w,n,e,w,v,l
p,x,g,f,f,c,b,g,e,b,k,k,n,n,l,h,v,d
p,f,w,t,f,c,b,h,t,b,f,f,w,w,p,h,v,g
p,f,g,t,f,c,b,w,t,b,s,s,w,w,p,h,s,u
p,c,w,t,n,w,n,w,e,b,s,s,w,w,p,w,c,l
p,x,g,t,f,c,b,p,t,b,s,f,w,w,p,h,s,u
p,b,w,t,n,w,n,w,e,b,s,s,w,w,p,w,c,l
p,x,b,t,f,c,b,p,t,b,s,s,w,w,p,h,v,g
p,f,w,t,f,c,b,h,t,b,f,f,w,w,p,h,s,u
p,f,w,t,f,c,b,w,t,b,s,s,w,w,p,h,v,g
p,f,b,t,n,c,b,w,e,b,s,s,w,w,p,r,v,m
p,f,y,f,f,c,b,p,e,b,k,k,b,b,l,h,y,p
p,x,g,f,f,c,b,p,e,b,k,k,p,n,l,h,y,g
p,f,b,t,n,c,b,r,e,b,s,s,w,w,p,r,v,g
p,f,g,f,f,c,b,p,e,b,k,k,b,b,l,h,y,d
p,x,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,g
e,f,n,f,n,w,n,w,e,b,s,f,w,n,e,w,v,l
p,f,y,f,f,c,b,g,e,b,k,k,p,b,l,h,y,p
p,f,b,t,n,c,b,r,e,b,s,s,w,w,p,r,v,m
p,x,b,t,f,c,b,w,t,b,s,s,w,w,p,h,s,g
p,x,b,t,f,c,b,h,t,b,f,s,w,w,p,h,v,g
p,f,y,f,f,c,b,h,e,b,k,k,p,n,l,h,y,p
p,f,g,t,f,c,b,w,t,b,s,f,w,w,p,h,v,g
p,x,b,t,f,c,b,p,t,b,f,s,w,w,p,h,v,g
p,f,b,t,f,c,b,w,t,b,f,f,w,w,p,h,s,g
p,f,w,t,f,c,b,p,t,b,f,s,w,w,p,h,s,g
p,x,y,f,f,c,b,p,e,b,k,k,n,p,l,h,y,p
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,y,g
p,f,b,t,f,c,b,h,t,b,f,s,w,w,p,h,v,g
p,f,b,t,f,c,b,h,t,b,f,s,w,w,p,h,s,g
p,f,y,f,f,c,b,h,e,b,k,k,b,p,l,h,v,g
p,f,y,f,f,c,b,h,e,b,k,k,p,b,l,h,v,d
p,b,w,t,n,c,b,r,e,b,s,s,w,w,p,r,v,g
e,x,c,f,n,w,n,w,e,b,f,f,w,n,e,w,v,l
p,x,b,t,f,c,b,h,t,b,f,s,w,w,p,h,v,u
p,x,g,t,f,c,b,w,t,b,f,s,w,w,p,h,v,g
p,f,y,f,f,c,b,g,e,b,k,k,b,p,l,h,y,d
p,x,b,t,f,c,b,w,t,b,f,s,w,w,p,h,v,u
p,x,w,t,f,c,b,p,t,b,s,s,w,w,p,h,s,g
e,f,c,f,n,w,n,w,e,b,s,f,w,n,e,w,v,l
p,f,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,d
p,x,y,f,f,c,b,p,e,b,k,k,b,p,l,h,v,p
p,f,p,t,n,c,b,w,e,b,s,s,w,w,p,r,v,g
p,f,g,t,f,c,b,h,t,b,f,s,w,w,p,h,v,u
p,x,g,f,f,c,b,g,e,b,k,k,n,b,l,h,v,p
